"No.","Time","Source","Destination","Protocol","Length","Channel","PHY type","MAC timestamp","Channel flags","Data rate","Orthogonal Frequency-Division Multiplexing (OFDM)","Gaussian Frequency Shift Keying (GFSK)","Complementary Code Keying (CCK)","Dynamic CCK-OFDM","MCS index","Info"
"2591","2490.894475603","Skyworth_10:85:9e","Broadcast","802.11","281","11","802.11b","2554313658","0x00a0","1","False","False","True","False","","Beacon frame, SN=3169, FN=0, Flags=........, BI=100, SSID=taru vapar ne bhai"
"2592","2494.212756128","Binatone_0a:21:2c","Broadcast","802.11","290","1","802.11b","2557631603","0x00a0","1","False","False","True","False","","Beacon frame, SN=717, FN=0, Flags=........, BI=100, SSID=SANJAY SHAH"
"2593","2494.258762773","D-LinkIn_8e:72:16","Broadcast","802.11","348","1","802.11b","2557677204","0x00a0","1","False","False","True","False","","Beacon frame, SN=3073, FN=0, Flags=........, BI=100, SSID=rajesh114"
"2594","2494.281602745","Tp-LinkT_98:d3:18","Broadcast","802.11","294","1","802.11b","2557700348","0x00a0","1","False","False","True","False","","Beacon frame, SN=3766, FN=0, Flags=........, BI=100, SSID=Krutang"
"2595","2494.315250905","Binatone_0a:21:2c","Broadcast","802.11","290","1","802.11b","2557734022","0x00a0","1","False","False","True","False","","Beacon frame, SN=718, FN=0, Flags=........, BI=100, SSID=SANJAY SHAH"
"2596","2494.871168281","BestItWo_1d:40:82","Broadcast","802.11","259","6","802.11b","2558290278","0x00a0","1","False","False","True","False","","Beacon frame, SN=2153, FN=0, Flags=........, BI=100, SSID=Dharak"
"2597","2495.023787835","Skyworth_10:13:5c","Broadcast","802.11","269","7","802.11b","2558442962","0x00a0","1","False","False","True","False","","Beacon frame, SN=1681, FN=0, Flags=........, BI=100, SSID=Spring"
"2598","2495.352559339","D-LinkIn_b7:2b:f3","Broadcast","802.11","320","10","802.11b","2558771150","0x00a0","1","False","False","True","False","","Beacon frame, SN=2810, FN=0, Flags=........, BI=100, SSID=Mehta's"
"2599","2495.489861571","D-LinkIn_52:31:80","Broadcast","802.11","299","11","802.11b","2558908810","0x00a0","1","False","False","True","False","","Beacon frame, SN=3567, FN=0, Flags=........, BI=100, SSID=\\000\\000\\000\\000\\000\\000\\000"
"2600","2504.214280028","Tp-LinkT_98:d3:18","Broadcast","802.11","294","1","802.11b","2567632193","0x00a0","1","False","False","True","False","","Beacon frame, SN=3888, FN=0, Flags=........, BI=100, SSID=Krutang"
"2601","2504.253522158","Binatone_0a:21:2c","Broadcast","802.11","290","1","802.11b","2567671493","0x00a0","1","False","False","True","False","","Beacon frame, SN=815, FN=0, Flags=........, BI=100, SSID=SANJAY SHAH"
"2602","2504.388901550","Tp-LinkT_74:cb:ae","Broadcast","802.11","367","2","802.11b","2567806231","0x00a0","1","False","False","True","False","","Beacon frame, SN=1232, FN=0, Flags=........, BI=100, SSID=jambo"
"2603","2504.956786235","Skyworth_10:13:5c","Broadcast","802.11","269","7","802.11b","2568374727","0x00a0","1","False","False","True","False","","Beacon frame, SN=1780, FN=0, Flags=........, BI=100, SSID=Spring"
"2604","2505.387583337","D-LinkIn_b7:2b:f3","Broadcast","802.11","320","10","802.11b","2568805282","0x00a0","1","False","False","True","False","","Beacon frame, SN=2924, FN=0, Flags=........, BI=100, SSID=Mehta's"
"2605","2505.525035838","D-LinkIn_52:31:80","Broadcast","802.11","299","11","802.11b","2568942924","0x00a0","1","False","False","True","False","","Beacon frame, SN=3671, FN=0, Flags=........, BI=100, SSID=\\000\\000\\000\\000\\000\\000\\000"
"2606","2514.249712126","Tp-LinkT_98:d3:18","Broadcast","802.11","294","1","802.11b","2577666364","0x00a0","1","False","False","True","False","","Beacon frame, SN=3995, FN=0, Flags=........, BI=100, SSID=Krutang"
"2607","2514.992097571","Skyworth_10:13:5c","Broadcast","802.11","269","7","802.11b","2578408909","0x00a0","1","False","False","True","False","","Beacon frame, SN=1883, FN=0, Flags=........, BI=100, SSID=Spring"
"2608","2515.320377769","D-LinkIn_b7:2b:f3","Broadcast","802.11","320","10","802.11b","2578737008","0x00a0","1","False","False","True","False","","Beacon frame, SN=3039, FN=0, Flags=........, BI=100, SSID=Mehta's"
"2609","2515.422785830","D-LinkIn_b7:2b:f3","Broadcast","802.11","320","10","802.11b","2578839410","0x00a0","1","False","False","True","False","","Beacon frame, SN=3040, FN=0, Flags=........, BI=100, SSID=Mehta's"
"2610","2515.458088419","D-LinkIn_52:31:80","Broadcast","802.11","299","11","802.11b","2578874641","0x00a0","1","False","False","True","False","","Beacon frame, SN=3775, FN=0, Flags=........, BI=100, SSID=\\000\\000\\000\\000\\000\\000\\000"
"2611","2524.284836828","Tp-LinkT_98:d3:18","Broadcast","802.11","294","1","802.11b","2587700575","0x00a0","1","False","False","True","False","","Beacon frame, SN=268, FN=0, Flags=........, BI=100, SSID=Krutang"
"2612","2524.356990403","Tp-LinkT_74:cb:ae","Broadcast","802.11","367","2","802.11b","2587772175","0x00a0","1","False","False","True","False","","Beacon frame, SN=1461, FN=0, Flags=........, BI=100, SSID=jambo"
"2613","2524.865646048","Smartlin_7e:3a:37","Broadcast","802.11","301","6","802.11b","2588281315","0x00a0","1","False","False","True","False","","Beacon frame, SN=297, FN=0, Flags=........, BI=100, SSID=ashish68"
"2614","2524.908501503","TendaTec_47:9a:c8","Broadcast","802.11","225","6","802.11b","2588324784","0x00a0","1","False","False","True","False","","Beacon frame, SN=1216, FN=0, Flags=........, BI=100, SSID=NAWAB"
"2615","2525.027348704","Skyworth_10:13:5c","Broadcast","802.11","269","7","802.11b","2588443052","0x00a0","1","False","False","True","False","","Beacon frame, SN=1999, FN=0, Flags=........, BI=100, SSID=Spring"
"2616","2525.163713323","QingDaoH_f3:5d:2f","Broadcast","802.11","308","8","802.11b","2588579334","0x00a0","1","False","False","True","False","","Beacon frame, SN=4086, FN=0, Flags=........, BI=100, SSID=Regunta_Home"
"2617","2525.333730644","Netgear_f1:a9:a8","Broadcast","802.11","326","10","802.11b","2588749126","0x00a0","1","False","False","True","False","","Beacon frame, SN=113, FN=0, Flags=........, BI=100, SSID=Shahfamily"
"2618","2525.493105292","D-LinkIn_52:31:80","Broadcast","802.11","299","11","802.11b","2588908793","0x00a0","1","False","False","True","False","","Beacon frame, SN=3880, FN=0, Flags=........, BI=100, SSID=\\000\\000\\000\\000\\000\\000\\000"
"2619","2534.217976243","Tp-LinkT_98:d3:18","Broadcast","802.11","294","1","802.11b","2597632378","0x00a0","1","False","False","True","False","","Beacon frame, SN=367, FN=0, Flags=........, BI=100, SSID=Krutang"
"2620","2534.909656056","BestItWo_1d:40:82","Broadcast","802.11","259","6","802.11b","2598324595","0x00a0","1","False","False","True","False","","Beacon frame, SN=2563, FN=0, Flags=........, BI=100, SSID=Dharak"
"2621","2534.959949639","Skyworth_10:13:5c","Broadcast","802.11","269","7","802.11b","2598374805","0x00a0","1","False","False","True","False","","Beacon frame, SN=2101, FN=0, Flags=........, BI=100, SSID=Spring"
"2622","2535.323914925","D-LinkIn_52:31:80","Broadcast","802.11","299","10","802.11b","2598738366","0x00a0","1","False","False","True","False","","Beacon frame, SN=3983, FN=0, Flags=........, BI=100, SSID=\\000\\000\\000\\000\\000\\000\\000"
"2623","2535.528288298","D-LinkIn_52:31:80","Broadcast","802.11","299","11","802.11b","2598942899","0x00a0","1","False","False","True","False","","Beacon frame, SN=3985, FN=0, Flags=........, BI=100, SSID=\\000\\000\\000\\000\\000\\000\\000"
"2624","2544.253275104","Tp-LinkT_98:d3:18","Broadcast","802.11","294","1","802.11b","2607666601","0x00a0","1","False","False","True","False","","Beacon frame, SN=484, FN=0, Flags=........, BI=100, SSID=Krutang"
"2625","2544.286898078","Binatone_0a:21:2c","Broadcast","802.11","290","1","802.11b","2607700250","0x00a0","1","False","False","True","False","","Beacon frame, SN=1206, FN=0, Flags=........, BI=100, SSID=SANJAY SHAH"
"2626","2544.325362151","Tp-LinkT_74:cb:ae","Broadcast","802.11","367","2","802.11b","2607738076","0x00a0","1","False","False","True","False","","Beacon frame, SN=1693, FN=0, Flags=........, BI=100, SSID=jambo"
"2627","2544.833854247","Smartlin_7e:3a:37","Broadcast","802.11","301","6","802.11b","2608247349","0x00a0","1","False","False","True","False","","Beacon frame, SN=537, FN=0, Flags=........, BI=100, SSID=ashish68"
"2628","2544.995258911","Skyworth_10:13:5c","Broadcast","802.11","269","7","802.11b","2608408967","0x00a0","1","False","False","True","False","","Beacon frame, SN=2227, FN=0, Flags=........, BI=100, SSID=Spring"
"2629","2545.323901324","D-LinkIn_b7:2b:f3","Broadcast","802.11","320","10","802.11b","2608737025","0x00a0","1","False","False","True","False","","Beacon frame, SN=3368, FN=0, Flags=........, BI=100, SSID=Mehta's"
"2630","2545.404397291","Netgear_f1:a9:a8","Broadcast","802.11","326","10","802.11b","2608817443","0x00a0","1","False","False","True","False","","Beacon frame, SN=309, FN=0, Flags=........, BI=100, SSID=Shahfamily"
"2631","2545.461367996","D-LinkIn_52:31:80","Broadcast","802.11","299","11","802.11b","2608874640","0x00a0","1","False","False","True","False","","Beacon frame, SN=4089, FN=0, Flags=........, BI=100, SSID=\\000\\000\\000\\000\\000\\000\\000"
"2632","2545.471648418","Skyworth_10:85:9e","Broadcast","802.11","281","11","802.11b","2608885304","0x00a0","1","False","False","True","False","","Beacon frame, SN=3730, FN=0, Flags=........, BI=100, SSID=taru vapar ne bhai"
"2633","2549.329538650","Tp-LinkT_86:2a:7a","IntelCor_5f:d3:27","802.11","430","1","802.11b","2612741587","0x00a0","1","False","False","True","False","","Probe Response, SN=3185, FN=0, Flags=........, BI=100, SSID=TP-LINK"
"2634","2549.333249277","Tp-LinkT_86:2a:7a","IntelCor_5f:d3:27","802.11","430","1","802.11b","2612745399","0x00a0","1","False","False","True","False","","Probe Response, SN=3186, FN=0, Flags=........, BI=100, SSID=TP-LINK"
"2635","2549.337046256","Tp-LinkT_98:d3:18","IntelCor_5f:d3:27","802.11","403","1","802.11b","2612749090","0x00a0","1","False","False","True","False","","Probe Response, SN=536, FN=0, Flags=....R..., BI=100, SSID=Krutang"
"2636","2549.373321208","Tp-LinkT_98:d3:18","Broadcast","802.11","294","1","802.11b","2612786567","0x00a0","1","False","False","True","False","","Beacon frame, SN=537, FN=0, Flags=........, BI=100, SSID=Krutang"
"2637","2549.727097535","D-LinkIn_b7:2b:f3","Broadcast","802.11","320","10","802.11b","2613140094","0x00a0","1","False","False","True","False","","Beacon frame, SN=3411, FN=0, Flags=........, BI=100, SSID=Mehta's"
"2638","2549.762160663","D-LinkIn_52:31:80","Broadcast","802.11","299","11","802.11b","2613175325","0x00a0","1","False","False","True","False","","Beacon frame, SN=38, FN=0, Flags=........, BI=100, SSID=\\000\\000\\000\\000\\000\\000\\000"
"2639","2554.219544442","Binatone_0a:21:2c","Broadcast","802.11","290","1","802.11b","2617632242","0x00a0","1","False","False","True","False","","Beacon frame, SN=1303, FN=0, Flags=........, BI=100, SSID=SANJAY SHAH"
"2640","2554.288561256","Tp-LinkT_98:d3:18","Broadcast","802.11","294","1","802.11b","2617701027","0x00a0","1","False","False","True","False","","Beacon frame, SN=589, FN=0, Flags=........, BI=100, SSID=Krutang"
"2641","2554.360601978","Tp-LinkT_74:cb:ae","Broadcast","802.11","367","2","802.11b","2617772486","0x00a0","1","False","False","True","False","","Beacon frame, SN=1820, FN=0, Flags=........, BI=100, SSID=jambo"
"2642","2555.154899387","QingDaoH_f3:5d:2f","Broadcast","802.11","308","8","802.11b","2618567511","0x00a0","1","False","False","True","False","","Beacon frame, SN=113, FN=0, Flags=........, BI=100, SSID=Regunta_Home"
"2643","2555.496542255","D-LinkIn_52:31:80","Broadcast","802.11","299","11","802.11b","2618908967","0x00a0","1","False","False","True","False","","Beacon frame, SN=99, FN=0, Flags=........, BI=100, SSID=\\000\\000\\000\\000\\000\\000\\000"
"2644","2564.221258022","Tp-LinkT_98:d3:18","Broadcast","802.11","294","1","802.11b","2627632878","0x00a0","1","False","False","True","False","","Beacon frame, SN=713, FN=0, Flags=........, BI=100, SSID=Krutang"
"2645","2564.301881643","D-LinkIn_8e:72:16","Broadcast","802.11","348","1","802.11b","2627713072","0x00a0","1","False","False","True","False","","Beacon frame, SN=3774, FN=0, Flags=........, BI=100, SSID=rajesh114"
"2646","2564.395666998","Tp-LinkT_74:cb:ae","Broadcast","802.11","367","2","802.11b","2627806666","0x00a0","1","False","False","True","False","","Beacon frame, SN=1924, FN=0, Flags=........, BI=100, SSID=jambo"
"2647","2564.810911989","BestItWo_1d:40:82","Broadcast","802.11","259","6","802.11b","2628222578","0x00a0","1","False","False","True","False","","Beacon frame, SN=2878, FN=0, Flags=........, BI=100, SSID=Dharak"
"2648","2564.913067298","BestItWo_1d:40:82","Broadcast","802.11","259","6","802.11b","2628324963","0x00a0","1","False","False","True","False","","Beacon frame, SN=2879, FN=0, Flags=........, BI=100, SSID=Dharak"
