"No.","Time","Source","Destination","Protocol","Length","Channel","PHY type","MAC timestamp","Channel flags","Data rate","Orthogonal Frequency-Division Multiplexing (OFDM)","Gaussian Frequency Shift Keying (GFSK)","Complementary Code Keying (CCK)","Dynamic CCK-OFDM","MCS index","Info"
"882","29.607887","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175856332999","0x00a0","1","False","False","True","False","","Beacon frame, SN=4082, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"883","29.696044","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175856421073","0x00a0","1","False","False","True","False","","Beacon frame, SN=179, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"884","29.798493","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175856523480","0x00a0","1","False","False","True","False","","Beacon frame, SN=180, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"885","29.812750","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175856537805","0x00a0","1","False","False","True","False","","Beacon frame, SN=4084, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"886","29.900891","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175856625881","0x00a0","1","False","False","True","False","","Beacon frame, SN=181, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"887","29.915104","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175856640197","0x00a0","1","False","False","True","False","","Beacon frame, SN=4085, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"888","29.983851","Intronic_97:d7:f8","Broadcast","802.11","288","1","802.11b","175856709148","0x00a0","1","False","False","True","False","","Beacon frame, SN=2553, FN=0, Flags=........C, BI=100, SSID=Armstrap"
"889","30.003298","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175856728294","0x00a0","1","False","False","True","False","","Beacon frame, SN=182, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"890","30.017513","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175856742618","0x00a0","1","False","False","True","False","","Beacon frame, SN=4086, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"891","30.105698","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175856830687","0x00a0","1","False","False","True","False","","Beacon frame, SN=183, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"892","30.119913","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175856845012","0x00a0","1","False","False","True","False","","Beacon frame, SN=4087, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"893","30.188683","Intronic_97:d7:f8","Broadcast","802.11","288","1","802.11b","175856913945","0x00a0","1","False","False","True","False","","Beacon frame, SN=2555, FN=0, Flags=........C, BI=100, SSID=Armstrap"
"894","30.208073","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175856933075","0x00a0","1","False","False","True","False","","Beacon frame, SN=184, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"895","30.222341","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175856947400","0x00a0","1","False","False","True","False","","Beacon frame, SN=4088, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"896","30.310499","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857035488","0x00a0","1","False","False","True","False","","Beacon frame, SN=185, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"897","30.324704","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857049795","0x00a0","1","False","False","True","False","","Beacon frame, SN=4089, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"898","30.412893","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857137883","0x00a0","1","False","False","True","False","","Beacon frame, SN=186, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"899","30.427092","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857152199","0x00a0","1","False","False","True","False","","Beacon frame, SN=4090, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"900","30.495874","Intronic_97:d7:f8","Broadcast","802.11","288","1","802.11b","175857221142","0x00a0","1","False","False","True","False","","Beacon frame, SN=2558, FN=0, Flags=........C, BI=100, SSID=Armstrap"
"901","30.515305","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857240302","0x00a0","1","False","False","True","False","","Beacon frame, SN=187, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"902","30.529495","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857254602","0x00a0","1","False","False","True","False","","Beacon frame, SN=4091, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"903","30.617822","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857342808","0x00a0","1","False","False","True","False","","Beacon frame, SN=188, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"904","30.631911","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857357016","0x00a0","1","False","False","True","False","","Beacon frame, SN=4092, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"905","30.700675","Intronic_97:d7:f8","Broadcast","802.11","288","1","802.11b","175857425941","0x00a0","1","False","False","True","False","","Beacon frame, SN=2560, FN=0, Flags=........C, BI=100, SSID=Armstrap"
"906","30.720109","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857445084","0x00a0","1","False","False","True","False","","Beacon frame, SN=189, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"907","30.734324","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857459409","0x00a0","1","False","False","True","False","","Beacon frame, SN=4093, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"908","30.803069","Intronic_97:d7:f8","Broadcast","802.11","288","1","802.11b","175857528339","0x00a0","1","False","False","True","False","","Beacon frame, SN=2561, FN=0, Flags=........C, BI=100, SSID=Armstrap"
"909","30.822487","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857547479","0x00a0","1","False","False","True","False","","Beacon frame, SN=190, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"910","30.836732","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857561804","0x00a0","1","False","False","True","False","","Beacon frame, SN=4094, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"911","30.905439","Intronic_97:d7:f8","Broadcast","802.11","288","1","802.11b","175857630737","0x00a0","1","False","False","True","False","","Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=Armstrap"
"912","30.924902","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857649899","0x00a0","1","False","False","True","False","","Beacon frame, SN=191, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"913","30.939115","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857664192","0x00a0","1","False","False","True","False","","Beacon frame, SN=4095, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"914","31.007865","Intronic_97:d7:f8","Broadcast","802.11","288","1","802.11b","175857733138","0x00a0","1","False","False","True","False","","Beacon frame, SN=2563, FN=0, Flags=........C, BI=100, SSID=Armstrap"
"915","31.027277","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857752307","0x00a0","1","False","False","True","False","","Beacon frame, SN=192, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"916","31.041526","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857766605","0x00a0","1","False","False","True","False","","Beacon frame, SN=0, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"917","31.110263","Intronic_97:d7:f8","Broadcast","802.11","288","1","802.11b","175857835536","0x00a0","1","False","False","True","False","","Beacon frame, SN=2564, FN=0, Flags=........C, BI=100, SSID=Armstrap"
"918","31.129700","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857854702","0x00a0","1","False","False","True","False","","Beacon frame, SN=193, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"919","31.143930","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857869000","0x00a0","1","False","False","True","False","","Beacon frame, SN=1, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"920","31.232089","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175857957092","0x00a0","1","False","False","True","False","","Beacon frame, SN=194, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"921","31.246306","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175857971417","0x00a0","1","False","False","True","False","","Beacon frame, SN=2, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"922","31.254951","","Apple_e7:c6:38 (24:f0:94:e7:c6:38) (RA)","802.11","40","1","802.11b","175857982236","0x00a0","1","False","False","True","False","","Acknowledgement, Flags=........C"
"923","31.254986","Apple_e7:c6:38","Netgear_13:e0:88","802.11","63","","","","","1","","","","","","Probe Request, SN=1692, FN=0, Flags=........, SSID=Himanshu"
"924","31.258410","Netgear_13:e0:88","Apple_e7:c6:38","802.11","420","1","802.11b","175857982623","0x00a0","1","False","False","True","False","","Probe Response, SN=3, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"925","31.334491","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858059485","0x00a0","1","False","False","True","False","","Beacon frame, SN=195, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"926","31.348723","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858073801","0x00a0","1","False","False","True","False","","Beacon frame, SN=4, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"927","31.436889","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858161883","0x00a0","1","False","False","True","False","","Beacon frame, SN=196, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"928","31.451103","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858176217","0x00a0","1","False","False","True","False","","Beacon frame, SN=5, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"929","31.539291","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858264282","0x00a0","1","False","False","True","False","","Beacon frame, SN=197, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"930","31.553507","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858278616","0x00a0","1","False","False","True","False","","Beacon frame, SN=6, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"931","31.641699","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858366691","0x00a0","1","False","False","True","False","","Beacon frame, SN=198, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"932","31.655899","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858381008","0x00a0","1","False","False","True","False","","Beacon frame, SN=7, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"933","31.744072","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858469106","0x00a0","1","False","False","True","False","","Beacon frame, SN=199, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"934","31.758353","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858483413","0x00a0","1","False","False","True","False","","Beacon frame, SN=8, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"935","31.846493","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858571485","0x00a0","1","False","False","True","False","","Beacon frame, SN=200, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"936","31.860685","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858585794","0x00a0","1","False","False","True","False","","Beacon frame, SN=9, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"937","31.948895","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858673885","0x00a0","1","False","False","True","False","","Beacon frame, SN=201, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"938","31.963113","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858688219","0x00a0","1","False","False","True","False","","Beacon frame, SN=10, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"939","32.051301","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858776293","0x00a0","1","False","False","True","False","","Beacon frame, SN=202, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"940","32.065492","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858790600","0x00a0","1","False","False","True","False","","Beacon frame, SN=11, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"941","32.153698","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858878691","0x00a0","1","False","False","True","False","","Beacon frame, SN=203, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"942","32.167902","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858893007","0x00a0","1","False","False","True","False","","Beacon frame, SN=12, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"943","32.256102","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175858981103","0x00a0","1","False","False","True","False","","Beacon frame, SN=204, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"944","32.270354","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175858995419","0x00a0","1","False","False","True","False","","Beacon frame, SN=13, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"945","32.358498","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175859083486","0x00a0","1","False","False","True","False","","Beacon frame, SN=205, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"946","32.372692","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175859097791","0x00a0","1","False","False","True","False","","Beacon frame, SN=14, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"947","32.460908","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175859185902","0x00a0","1","False","False","True","False","","Beacon frame, SN=206, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"948","32.475101","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175859200210","0x00a0","1","False","False","True","False","","Beacon frame, SN=15, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"949","32.563315","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175859288307","0x00a0","1","False","False","True","False","","Beacon frame, SN=207, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"950","32.577513","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175859302591","0x00a0","1","False","False","True","False","","Beacon frame, SN=16, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"951","32.665674","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175859390692","0x00a0","1","False","False","True","False","","Beacon frame, SN=208, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"952","32.679912","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175859404992","0x00a0","1","False","False","True","False","","Beacon frame, SN=17, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"953","32.768063","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175859493101","0x00a0","1","False","False","True","False","","Beacon frame, SN=209, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"954","32.782336","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175859507408","0x00a0","1","False","False","True","False","","Beacon frame, SN=18, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"955","32.815689","Tp-LinkT_6b:78:9e","Broadcast","802.11","302","1","802.11b","175859540836","0x00a0","1","False","False","True","False","","Beacon frame, SN=3077, FN=0, Flags=........C, BI=100, SSID=WiFie"
"956","32.870500","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175859595494","0x00a0","1","False","False","True","False","","Beacon frame, SN=210, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"957","32.884723","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175859609791","0x00a0","1","False","False","True","False","","Beacon frame, SN=19, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"958","32.972912","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175859697908","0x00a0","1","False","False","True","False","","Beacon frame, SN=211, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"959","32.987103","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175859712215","0x00a0","1","False","False","True","False","","Beacon frame, SN=20, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"960","33.075304","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175859800301","0x00a0","1","False","False","True","False","","Beacon frame, SN=212, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"961","33.089514","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175859814596","0x00a0","1","False","False","True","False","","Beacon frame, SN=21, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"962","33.122677","Tp-LinkT_6b:78:9e","Broadcast","802.11","302","1","802.11b","175859847837","0x00a0","1","False","False","True","False","","Beacon frame, SN=3080, FN=0, Flags=........C, BI=100, SSID=WiFie"
"963","33.135525","D-LinkIn_fd:0a:18","Broadcast","802.11","311","1","802.11b","175859860619","0x00a0","1","False","False","True","False","","Beacon frame, SN=3121, FN=0, Flags=........C, BI=100, SSID=dlinkaga"
"964","33.177685","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175859902694","0x00a0","1","False","False","True","False","","Beacon frame, SN=213, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"965","33.191904","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175859917011","0x00a0","1","False","False","True","False","","Beacon frame, SN=22, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"966","33.237933","D-LinkIn_fd:0a:18","Broadcast","802.11","311","1","802.11b","175859963021","0x00a0","1","False","False","True","False","","Beacon frame, SN=3122, FN=0, Flags=........C, BI=100, SSID=dlinkaga"
"967","33.280100","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860005100","0x00a0","1","False","False","True","False","","Beacon frame, SN=214, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"968","33.294342","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860019416","0x00a0","1","False","False","True","False","","Beacon frame, SN=23, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"969","33.382518","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860107515","0x00a0","1","False","False","True","False","","Beacon frame, SN=215, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"970","33.396714","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860121796","0x00a0","1","False","False","True","False","","Beacon frame, SN=24, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"971","33.429674","Tp-LinkT_6b:78:9e","Broadcast","802.11","302","1","802.11b","175860154837","0x00a0","1","False","False","True","False","","Beacon frame, SN=3083, FN=0, Flags=........C, BI=100, SSID=WiFie"
"972","33.484912","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860209913","0x00a0","1","False","False","True","False","","Beacon frame, SN=216, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"973","33.499078","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860224193","0x00a0","1","False","False","True","False","","Beacon frame, SN=25, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"974","33.587305","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860312304","0x00a0","1","False","False","True","False","","Beacon frame, SN=217, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"975","33.601510","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860326593","0x00a0","1","False","False","True","False","","Beacon frame, SN=26, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"976","33.634347","Tp-LinkT_6b:78:9e","Broadcast","802.11","302","1","802.11b","175860359504","0x00a0","1","False","False","True","False","","Beacon frame, SN=3085, FN=0, Flags=........C, BI=100, SSID=WiFie"
"977","33.647533","D-LinkIn_fd:0a:18","Broadcast","802.11","311","1","802.11b","175860372632","0x00a0","1","False","False","True","False","","Beacon frame, SN=3126, FN=0, Flags=........C, BI=100, SSID=dlinkaga"
"978","33.689713","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860414710","0x00a0","1","False","False","True","False","","Beacon frame, SN=218, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"979","33.703938","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860429017","0x00a0","1","False","False","True","False","","Beacon frame, SN=27, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"980","33.714596","Motorola_bc:bb:ae","Broadcast","802.11","119","1","802.11b","175860441231","0x00a0","1","False","False","True","False","","Probe Request, SN=993, FN=0, Flags=........C, SSID=Broadcast"
"981","33.732459","Motorola_bc:bb:ae","Broadcast","802.11","119","1","802.11b","175860459088","0x00a0","1","False","False","True","False","","Probe Request, SN=995, FN=0, Flags=........C, SSID=Broadcast"
"982","33.736664","Tp-LinkT_6b:78:9e","Broadcast","802.11","302","1","802.11b","175860461836","0x00a0","1","False","False","True","False","","Beacon frame, SN=3086, FN=0, Flags=........C, BI=100, SSID=WiFie"
"983","33.749934","D-LinkIn_fd:0a:18","Broadcast","802.11","311","1","802.11b","175860475033","0x00a0","1","False","False","True","False","","Beacon frame, SN=3127, FN=0, Flags=........C, BI=100, SSID=dlinkaga"
"984","33.792109","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860517116","0x00a0","1","False","False","True","False","","Beacon frame, SN=219, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"985","33.806312","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860531406","0x00a0","1","False","False","True","False","","Beacon frame, SN=28, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"986","33.894497","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860619495","0x00a0","1","False","False","True","False","","Beacon frame, SN=220, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"987","33.908710","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860633819","0x00a0","1","False","False","True","False","","Beacon frame, SN=29, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"988","33.996919","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860721906","0x00a0","1","False","False","True","False","","Beacon frame, SN=221, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"989","34.011085","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860736194","0x00a0","1","False","False","True","False","","Beacon frame, SN=30, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"990","34.036623","D-LinkIn_2d:09:99","Broadcast","802.11","321","1","802.11b","175860761637","0x00a0","1","False","False","True","False","","Beacon frame, SN=2229, FN=0, Flags=........C, BI=100, SSID=D-Link_DIR-615"
"991","34.043666","Tp-LinkT_6b:78:9e","Broadcast","802.11","302","1","802.11b","175860768836","0x00a0","1","False","False","True","False","","Beacon frame, SN=3089, FN=0, Flags=........C, BI=100, SSID=WiFie"
"992","34.057137","D-LinkIn_fd:0a:18","Broadcast","802.11","311","1","802.11b","175860782235","0x00a0","1","False","False","True","False","","Beacon frame, SN=3130, FN=0, Flags=........C, BI=100, SSID=dlinkaga"
"993","34.099291","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860824294","0x00a0","1","False","False","True","False","","Beacon frame, SN=222, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"994","34.113480","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860838591","0x00a0","1","False","False","True","False","","Beacon frame, SN=31, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"995","34.201724","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175860926720","0x00a0","1","False","False","True","False","","Beacon frame, SN=223, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"996","34.215906","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175860941018","0x00a0","1","False","False","True","False","","Beacon frame, SN=32, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"997","34.261951","D-LinkIn_fd:0a:18","Broadcast","802.11","311","1","802.11b","175860987046","0x00a0","1","False","False","True","False","","Beacon frame, SN=3132, FN=0, Flags=........C, BI=100, SSID=dlinkaga"
"998","34.304091","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175861029096","0x00a0","1","False","False","True","False","","Beacon frame, SN=224, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"999","34.318332","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175861043392","0x00a0","1","False","False","True","False","","Beacon frame, SN=33, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"1000","34.350674","Tp-LinkT_6b:78:9e","Broadcast","802.11","302","1","802.11b","175861075837","0x00a0","1","False","False","True","False","","Beacon frame, SN=3092, FN=0, Flags=........C, BI=100, SSID=WiFie"
"1001","34.364359","D-LinkIn_fd:0a:18","Broadcast","802.11","311","1","802.11b","175861089447","0x00a0","1","False","False","True","False","","Beacon frame, SN=3133, FN=0, Flags=........C, BI=100, SSID=dlinkaga"
"1002","34.406527","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175861131518","0x00a0","1","False","False","True","False","","Beacon frame, SN=225, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"1003","34.420681","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175861145794","0x00a0","1","False","False","True","False","","Beacon frame, SN=34, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"1004","34.508925","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175861233922","0x00a0","1","False","False","True","False","","Beacon frame, SN=226, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"1005","34.523103","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175861248211","0x00a0","1","False","False","True","False","","Beacon frame, SN=35, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"1006","34.611318","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175861336308","0x00a0","1","False","False","True","False","","Beacon frame, SN=227, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"1007","34.625483","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175861350593","0x00a0","1","False","False","True","False","","Beacon frame, SN=36, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"1008","34.713712","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175861438705","0x00a0","1","False","False","True","False","","Beacon frame, SN=228, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
"1009","34.727901","Netgear_13:e0:88","Broadcast","802.11","313","1","802.11b","175861453012","0x00a0","1","False","False","True","False","","Beacon frame, SN=37, FN=0, Flags=........C, BI=100, SSID=Himanshu"
"1010","34.773969","D-LinkIn_fd:0a:18","Broadcast","802.11","311","1","802.11b","175861499049","0x00a0","1","False","False","True","False","","Beacon frame, SN=3137, FN=0, Flags=........C, BI=100, SSID=dlinkaga"
"1011","34.816117","D-LinkIn_43:72:64","Broadcast","802.11","323","1","802.11b","175861541125","0x00a0","1","False","False","True","False","","Beacon frame, SN=229, FN=0, Flags=........C, BI=100, SSID=Bas Segaar 2.4GHz"
